,id,profession,salary_from,salary_to,city,street,latitude,longitude,employer,schedule
1411,75940204,Наладчик технического оборудования,40000.0,,Арзамас,улица Победы,55.420735,43.820484,АНО Областное кадровое агентство,Полный день
1412,75939122,Станочник широкого профиля,40000.0,,Арзамас,улица Победы,55.420735,43.820484,АНО Областное кадровое агентство,Полный день
1413,75939134,Продавец-консультант (ТЦ Мебельный Базар),40000.0,75000.0,Нижний Новгород,Гордеевская улица,56.32504,43.947003,Торговый дом Лазурит,Полный день
1414,75848156,Товаровед в магазин,52900.0,52900.0,Нижний Новгород,Коминтерна,56.3539619,43.8656969,"МАГНИТ, Розничная сеть",Сменный график
1415,75935248,Инженер тендерного отдела,45000.0,,Нижний Новгород,Холодный переулок,56.319834,44.001585,СТЕЛЛАР КОНСТРАКШН,Полный день
1416,75850771,Старший продавец в магазин,41200.0,,Нижний Новгород,Героя Васильева,56.2675835,43.8822721,"МАГНИТ, Розничная сеть",Сменный график
1417,74132846,"Повар производства (ул. Родионова, 165 корп 13)",,39000.0,Нижний Новгород,улица Родионова,56.314532,44.069902,Перекресток,Полный день
1418,75938472,Начальник гаража,21000.0,25000.0,Нижний Новгород,Интернациональная улица,56.30863,43.955169,ОВО по Канавинскому району г.Н.Новгорода - филиал ФГКУ УВО ВНГ России по Нижегородской области,Полный день
1419,71052444,Инженер (по контролю использования жилого фонда),27000.0,27000.0,Нижний Новгород,улица Кулибина,56.306712,43.987059,ФГАУ РОСЖИЛКОМПЛЕКС,Полный день
1420,75936930,Охранник (г. Кстово),35000.0,49000.0,Кстово,площадь Ленина,56.151612,44.208718,Spar,Полный день
1421,71785277,Инженер-сметчик 1 категории,58100.0,,Нижний Новгород,бульвар Мира,56.329038,43.950974,Теплоэнерго,Полный день
1422,75938635,Энергетик,45500.0,,Кстово,Советский переулок,56.15427,44.196941,Мой Дом,Полный день
1423,73750105,Менеджер отдела продаж с перспективой роста до руководителя,35000.0,150000.0,Нижний Новгород,улица Бекетова,56.292802,43.987616,HR Skill,Полный день
